X(5.3125 mm) E(797.162 V) 

X(5.325 mm) E(791.964 V) 

X(5.3375 mm) E(786.767 V) 

X(5.35 mm) E(781.571 V) 

X(5.3625 mm) E(776.377 V) 

X(5.375 mm) E(771.184 V) 

X(5.3875 mm) E(765.993 V) 

X(5.4 mm) E(760.804 V) 

X(5.4125 mm) E(755.616 V) 

X(5.425 mm) E(750.43 V) 

X(5.4375 mm) E(745.247 V) 

X(5.45 mm) E(740.065 V) 

X(5.4625 mm) E(734.886 V) 

X(5.475 mm) E(729.709 V) 

X(5.4875 mm) E(724.534 V) 

X(5.5 mm) E(719.362 V) 

X(5.5125 mm) E(714.193 V) 

X(5.525 mm) E(709.027 V) 

X(5.5375 mm) E(703.864 V) 

X(5.55 mm) E(698.703 V) 

X(5.5625 mm) E(693.546 V) 

X(5.575 mm) E(688.393 V) 

X(5.5875 mm) E(683.242 V) 

X(5.6 mm) E(678.096 V) 

X(5.6125 mm) E(672.953 V) 

X(5.625 mm) E(667.814 V) 

X(5.6375 mm) E(662.678 V) 

X(5.65 mm) E(657.547 V) 

X(5.6625 mm) E(652.421 V) 

X(5.675 mm) E(647.298 V) 

X(5.6875 mm) E(642.18 V) 

X(5.7 mm) E(637.067 V) 

X(5.7125 mm) E(631.958 V) 

X(5.725 mm) E(626.855 V) 

X(5.7375 mm) E(621.756 V) 

X(5.75 mm) E(616.663 V) 

X(5.7625 mm) E(611.575 V) 

X(5.775 mm) E(606.493 V) 

X(5.7875 mm) E(601.416 V) 

X(5.8 mm) E(596.346 V) 

X(5.8125 mm) E(591.281 V) 

X(5.825 mm) E(586.223 V) 

X(5.8375 mm) E(581.17 V) 

X(5.85 mm) E(576.125 V) 

X(5.8625 mm) E(571.086 V) 

X(5.875 mm) E(566.054 V) 

X(5.8875 mm) E(561.029 V) 

X(5.9 mm) E(556.011 V) 

X(5.9125 mm) E(551.001 V) 

X(5.925 mm) E(545.998 V) 

X(5.9375 mm) E(541.004 V) 

X(5.95 mm) E(536.017 V) 

X(5.9625 mm) E(531.038 V) 

X(5.975 mm) E(526.068 V) 

X(5.9875 mm) E(521.107 V) 

X(6 mm) E(516.154 V) 

X(6.0125 mm) E(511.211 V) 

X(6.025 mm) E(506.276 V) 

X(6.0375 mm) E(501.352 V) 

X(6.05 mm) E(496.437 V) 

X(6.0625 mm) E(491.532 V) 

X(6.075 mm) E(486.637 V) 

X(6.0875 mm) E(481.753 V) 

X(6.1 mm) E(476.879 V) 

X(6.1125 mm) E(472.017 V) 

X(6.125 mm) E(467.165 V) 

X(6.1375 mm) E(462.325 V) 

X(6.15 mm) E(457.497 V) 

X(6.1625 mm) E(452.681 V) 

X(6.175 mm) E(447.878 V) 

X(6.1875 mm) E(443.086 V) 

X(6.2 mm) E(438.308 V) 

X(6.2125 mm) E(433.543 V) 

X(6.225 mm) E(428.791 V) 

X(6.2375 mm) E(424.054 V) 

X(6.25 mm) E(419.33 V) 

X(6.2625 mm) E(414.62 V) 

X(6.275 mm) E(409.926 V) 

X(6.2875 mm) E(405.246 V) 

X(6.3 mm) E(400.582 V) 

X(6.3125 mm) E(395.933 V) 

X(6.325 mm) E(391.301 V) 

X(6.3375 mm) E(386.685 V) 

X(6.35 mm) E(382.085 V) 

X(6.3625 mm) E(377.503 V) 

X(6.375 mm) E(372.938 V) 

X(6.3875 mm) E(368.39 V) 

X(6.4 mm) E(363.861 V) 

X(6.4125 mm) E(359.351 V) 

X(6.425 mm) E(354.859 V) 

X(6.4375 mm) E(350.387 V) 

X(6.45 mm) E(345.934 V) 

X(6.4625 mm) E(341.501 V) 

X(6.475 mm) E(337.089 V) 

X(6.4875 mm) E(332.697 V) 

X(6.5 mm) E(328.327 V) 

X(6.5125 mm) E(323.978 V) 

X(6.525 mm) E(319.652 V) 

X(6.5375 mm) E(315.348 V) 

X(6.55 mm) E(311.066 V) 

X(6.5625 mm) E(306.808 V) 

X(6.575 mm) E(302.574 V) 

X(6.5875 mm) E(298.363 V) 

X(6.6 mm) E(294.177 V) 

X(6.6125 mm) E(290.016 V) 

X(6.625 mm) E(285.881 V) 

X(6.6375 mm) E(281.771 V) 

X(6.65 mm) E(277.687 V) 

X(6.6625 mm) E(273.63 V) 

X(6.675 mm) E(269.599 V) 

X(6.6875 mm) E(265.597 V) 

X(6.7 mm) E(261.622 V) 

X(6.7125 mm) E(257.675 V) 

X(6.725 mm) E(253.757 V) 

X(6.7375 mm) E(249.868 V) 

X(6.75 mm) E(246.008 V) 

X(6.7625 mm) E(242.178 V) 

X(6.775 mm) E(238.379 V) 

X(6.7875 mm) E(234.61 V) 

X(6.8 mm) E(230.872 V) 

X(6.8125 mm) E(227.166 V) 

X(6.825 mm) E(223.491 V) 

X(6.8375 mm) E(219.849 V) 

X(6.85 mm) E(216.239 V) 

X(6.8625 mm) E(212.661 V) 

X(6.875 mm) E(209.117 V) 

X(6.8875 mm) E(205.607 V) 

X(6.9 mm) E(202.13 V) 

X(6.9125 mm) E(198.688 V) 

X(6.925 mm) E(195.28 V) 

X(6.9375 mm) E(191.906 V) 

X(6.95 mm) E(188.568 V) 

X(6.9625 mm) E(185.265 V) 

X(6.975 mm) E(181.997 V) 

X(6.9875 mm) E(178.766 V) 

X(7 mm) E(175.57 V) 

X(7.0125 mm) E(172.41 V) 

X(7.025 mm) E(169.287 V) 

X(7.0375 mm) E(166.201 V) 

X(7.05 mm) E(163.151 V) 

X(7.0625 mm) E(160.138 V) 

X(7.075 mm) E(157.162 V) 

X(7.0875 mm) E(154.224 V) 

X(7.1 mm) E(151.322 V) 

X(7.1125 mm) E(148.458 V) 

X(7.125 mm) E(145.632 V) 

X(7.1375 mm) E(142.843 V) 

X(7.15 mm) E(140.092 V) 

X(7.1625 mm) E(137.378 V) 

X(7.175 mm) E(134.702 V) 

X(7.1875 mm) E(132.063 V) 

X(7.2 mm) E(129.462 V) 

X(7.2125 mm) E(126.899 V) 

X(7.225 mm) E(124.373 V) 

X(7.2375 mm) E(121.885 V) 

X(7.25 mm) E(119.434 V) 

X(7.2625 mm) E(117.02 V) 

X(7.275 mm) E(114.643 V) 

X(7.2875 mm) E(112.303 V) 

X(7.3 mm) E(110 V) 

X(7.3125 mm) E(107.734 V) 

X(7.325 mm) E(105.505 V) 

X(7.3375 mm) E(103.311 V) 

X(7.35 mm) E(101.154 V) 

X(7.3625 mm) E(99.0329 V) 

X(7.375 mm) E(96.9473 V) 

X(7.3875 mm) E(94.8972 V) 

X(7.4 mm) E(92.8822 V) 

X(7.4125 mm) E(90.9022 V) 

X(7.425 mm) E(88.9568 V) 

X(7.4375 mm) E(87.0458 V) 

X(7.45 mm) E(85.1688 V) 

X(7.4625 mm) E(83.3256 V) 

X(7.475 mm) E(81.5158 V) 

X(7.4875 mm) E(79.7391 V) 

X(7.5 mm) E(77.9952 V) 

X(7.5125 mm) E(76.2837 V) 

X(7.525 mm) E(74.6043 V) 

X(7.5375 mm) E(72.9566 V) 

X(7.55 mm) E(71.3403 V) 

X(7.5625 mm) E(69.755 V) 

X(7.575 mm) E(68.2002 V) 

X(7.5875 mm) E(66.6758 V) 

X(7.6 mm) E(65.1811 V) 

X(7.6125 mm) E(63.716 V) 

X(7.625 mm) E(62.2799 V) 

X(7.6375 mm) E(60.8724 V) 

X(7.65 mm) E(59.4933 V) 

X(7.6625 mm) E(58.142 V) 

X(7.675 mm) E(56.8181 V) 

X(7.6875 mm) E(55.5214 V) 

X(7.7 mm) E(54.2513 V) 

X(7.7125 mm) E(53.0074 V) 

X(7.725 mm) E(51.7894 V) 

X(7.7375 mm) E(50.5969 V) 

X(7.75 mm) E(49.4293 V) 

X(7.7625 mm) E(48.2864 V) 

X(7.775 mm) E(47.1677 V) 

X(7.7875 mm) E(46.0728 V) 

X(7.8 mm) E(45.0014 V) 

X(7.8125 mm) E(43.9529 V) 

X(7.825 mm) E(42.9271 V) 

X(7.8375 mm) E(41.9234 V) 

X(7.85 mm) E(40.9416 V) 

X(7.8625 mm) E(39.9812 V) 

X(7.875 mm) E(39.0419 V) 

X(7.8875 mm) E(38.1232 V) 

X(7.9 mm) E(37.2248 V) 

X(7.9125 mm) E(36.3463 V) 

X(7.925 mm) E(35.4873 V) 

X(7.9375 mm) E(34.6474 V) 

X(7.95 mm) E(33.8263 V) 

X(7.9625 mm) E(33.0237 V) 

X(7.975 mm) E(32.2391 V) 

X(7.9875 mm) E(31.4722 V) 

X(8 mm) E(30.7226 V) 

X(8.0125 mm) E(29.9901 V) 

X(8.025 mm) E(29.2742 V) 

X(8.0375 mm) E(28.5747 V) 

X(8.05 mm) E(27.8911 V) 

X(8.0625 mm) E(27.2232 V) 

X(8.075 mm) E(26.5707 V) 

X(8.0875 mm) E(25.9332 V) 

X(8.1 mm) E(25.3104 V) 

X(8.1125 mm) E(24.702 V) 

X(8.125 mm) E(24.1077 V) 

X(8.1375 mm) E(23.5272 V) 

X(8.15 mm) E(22.9602 V) 

X(8.1625 mm) E(22.4064 V) 

X(8.175 mm) E(21.8656 V) 

X(8.1875 mm) E(21.3374 V) 

X(8.2 mm) E(20.8216 V) 

X(8.2125 mm) E(20.3179 V) 

X(8.225 mm) E(19.826 V) 

X(8.2375 mm) E(19.3458 V) 

X(8.25 mm) E(18.8768 V) 

X(8.2625 mm) E(18.419 V) 

X(8.275 mm) E(17.972 V) 

X(8.2875 mm) E(17.5355 V) 

X(8.3 mm) E(17.1094 V) 

X(8.3125 mm) E(16.6935 V) 

X(8.325 mm) E(16.2874 V) 

X(8.3375 mm) E(15.891 V) 

X(8.35 mm) E(15.5041 V) 

X(8.3625 mm) E(15.1264 V) 

X(8.375 mm) E(14.7577 V) 

X(8.3875 mm) E(14.3979 V) 

X(8.4 mm) E(14.0466 V) 

X(8.4125 mm) E(13.7038 V) 

